frame_number,track_id,x1,y1,x2,y2
336,169,837,280,1839,677
336,170,282,281,887,632
336,179,287,237,724,566
336,185,279,463,1123,921
336,199,293,279,877,630
336,216,1032,286,2396,663
336,219,1070,333,2262,678
336,224,205,281,538,672
336,225,312,380,566,887
336,226,391,265,951,638
336,227,647,163,1408,352
336,230,90,210,409,513
336,233,1151,281,2201,589
336,242,84,333,245,775
336,243,-57,271,7,645
336,246,207,425,508,937
336,247,136,393,443,908
337,11,708,298,1462,697
337,26,290,279,663,615
337,45,569,253,1250,611
337,153,377,326,973,699
337,162,249,269,738,603
337,167,404,264,950,587
337,169,826,278,1816,674
337,170,272,279,875,629
337,179,291,237,687,539
337,185,269,469,1119,930
337,199,279,278,862,629
337,216,1033,288,2407,668
337,219,1070,337,2269,684
337,224,190,281,515,671
337,225,314,378,567,886
337,226,377,265,925,638
337,227,638,163,1399,352
337,230,73,211,380,514
337,233,1156,282,2205,590
337,242,78,333,238,775
337,243,-65,271,0,644
337,246,201,424,503,937
337,247,128,393,427,908
338,11,710,298,1465,697
338,26,285,272,650,605
338,45,562,252,1234,608
338,153,362,327,959,700
338,162,232,271,723,607
338,167,389,264,929,583
338,169,815,275,1794,671
338,170,262,277,863,627
338,179,284,237,660,527
338,185,259,474,1115,939
338,199,266,278,848,628
338,216,993,216,1972,483
338,219,1071,341,2276,690
338,224,177,281,494,670
338,225,315,377,569,885
338,226,364,264,902,638
338,227,630,163,1391,351
338,230,60,211,353,513
338,233,1161,284,2210,592
338,242,76,335,236,779
338,243,-72,270,-6,643
338,246,196,423,497,936
338,247,122,391,413,907
339,11,711,298,1468,698
339,26,274,270,633,602
339,45,551,252,1226,614
339,153,348,328,945,701
339,162,214,273,709,611
339,167,375,263,908,579
339,169,806,275,1776,670
339,170,252,276,851,624
339,179,272,236,639,525
339,185,249,480,1112,948
339,199,253,277,833,626
339,216,992,214,1964,480
339,219,1072,345,2283,696
339,224,164,282,472,669
339,225,316,376,570,884
339,226,353,265,882,639
339,227,622,163,1382,351
339,230,49,211,329,512
339,233,1165,286,2214,594
339,242,81,337,240,781
339,243,-79,269,-14,642
339,246,190,422,492,935
339,247,117,391,401,908
340,11,569,254,1200,591
340,26,263,270,616,601
340,45,543,253,1214,616
340,153,334,329,932,702
340,162,197,275,694,615
340,167,360,263,888,575
340,169,799,274,1755,667
340,170,242,274,839,622
340,179,260,236,621,525
340,185,593,256,1184,572
340,199,239,277,818,625
340,216,971,212,1943,476
340,219,1073,349,2290,702
340,224,155,282,455,669
340,225,318,375,572,883
340,226,343,264,861,639
340,227,614,162,1373,350
340,230,39,208,307,509
340,233,1170,287,2219,595
340,242,89,337,246,781
340,243,-86,269,-21,641
340,246,184,421,486,934
340,247,111,391,387,908
341,11,564,252,1191,587
341,26,251,270,599,602
341,45,536,256,1203,619
341,153,320,330,918,704
341,162,179,277,679,619
341,167,346,263,867,571
341,169,788,275,1738,670
341,170,232,273,828,619
341,179,244,235,601,526
341,185,597,252,1183,565
341,199,226,276,804,623
341,216,960,212,1930,475
341,219,1074,354,2297,708
341,224,146,282,440,670
341,225,319,373,574,882
341,226,335,265,844,640
341,227,606,162,1364,350
341,230,28,207,284,509
341,233,1175,289,2224,597
341,242,85,337,241,782
341,243,-94,268,-28,640
341,246,236,299,453,653
341,247,104,392,374,912
342,11,559,250,1183,583
342,26,241,265,582,598
342,45,528,260,1192,626
342,153,306,331,905,705
342,162,161,279,665,623
342,167,331,263,846,567
342,169,777,277,1721,673
342,170,222,271,816,616
342,179,229,233,582,521
342,185,602,248,1183,559
342,199,213,275,789,622
342,216,950,210,1917,473
342,219,1075,358,2305,714
342,224,141,282,428,669
342,225,195,319,396,708
342,226,325,268,825,643
342,227,598,162,1355,349
342,230,18,205,263,507
342,233,1180,291,2228,598
342,242,82,335,238,780
342,243,-101,267,-36,639
342,246,224,296,441,642
342,247,96,393,358,914
342,262,262,236,568,566
343,11,554,248,1174,579
343,26,232,268,567,601
343,45,519,264,1180,632
343,153,292,332,891,706
343,162,144,281,650,627
343,167,316,262,825,563
343,169,767,280,1704,676
343,179,214,231,563,516
343,185,567,263,1177,591
343,199,199,275,774,621
343,216,937,213,1907,476
343,219,1076,362,2312,720
343,224,130,280,408,664
343,225,175,311,377,695
343,226,317,265,806,639
343,227,589,161,1346,349
343,230,-1,204,243,506
343,233,1185,293,2233,600
343,242,81,333,235,775
343,243,93,202,158,504
343,246,211,294,426,634
343,247,94,395,348,915
343,262,250,236,556,568
344,11,549,246,1166,575
344,26,223,273,553,606
344,45,512,268,1170,638
344,153,278,332,877,707
344,162,126,283,635,631
344,167,302,262,804,559
344,169,758,283,1688,680
344,179,199,230,544,511
344,185,562,267,1173,597
344,199,186,274,760,619
344,216,923,210,1899,477
344,219,1077,366,2319,726
344,224,129,279,387,643
344,225,179,304,382,686
344,226,307,266,787,640
344,227,581,161,1337,348
344,230,-21,203,223,505
344,233,1190,294,2237,602
344,242,83,333,236,772
344,243,86,200,159,501
344,246,161,294,375,640
344,247,90,397,337,919
344,262,240,237,546,571
345,11,544,244,1157,571
345,26,137,276,467,624
345,45,508,270,1161,640
345,153,264,333,864,709
345,162,109,285,621,635
345,167,287,262,783,555
345,169,751,283,1673,680
345,179,184,228,525,506
345,185,560,267,1171,597
345,199,173,273,745,618
345,216,915,213,1891,481
345,219,1078,370,2326,732
345,224,127,279,387,653
345,225,174,301,378,684
345,226,299,266,772,642
345,227,573,161,1328,348
345,230,-40,203,203,505
345,233,1195,296,2242,603
345,242,89,334,243,776
345,243,75,200,154,500
345,246,145,289,363,647
345,247,86,400,327,922
345,262,228,238,534,574
346,11,539,242,1149,567
346,26,113,277,427,621
346,45,510,269,1157,639
346,153,250,334,850,710
346,162,91,287,606,639
346,167,273,261,762,551
346,169,750,282,1658,676
346,179,169,226,506,501
346,185,558,267,1170,597
346,199,159,273,730,616
346,216,907,213,1882,480
346,219,1078,375,2333,738
346,224,130,278,387,657
346,225,167,305,370,686
346,226,291,264,754,639
346,227,565,160,1320,347
346,230,-60,202,184,504
346,233,1200,298,2246,605
346,242,119,336,273,775
346,243,54,199,135,499
346,246,134,297,343,650
346,247,83,400,317,922
346,262,220,237,524,573
347,11,534,240,1140,563
347,26,180,252,471,574
347,45,516,269,1155,637
347,153,236,335,837,711
347,162,73,289,591,643
347,167,258,261,741,547
347,169,748,283,1646,676
347,179,154,224,487,496
347,185,556,267,1168,597
347,199,146,272,716,615
347,216,897,214,1875,484
347,219,1079,379,2340,744
347,224,135,279,378,645
347,225,161,304,364,687
347,226,283,265,738,642
347,227,557,160,1311,347
347,230,-80,201,164,503
347,233,1205,299,2251,607
347,242,138,342,285,756
347,243,42,202,125,504
347,246,119,299,323,649
347,247,80,402,309,926
347,262,212,239,514,576
348,11,530,237,1131,559
348,26,168,250,457,569
348,45,522,267,1155,634
348,153,222,336,823,712
348,162,56,291,576,647
348,167,243,261,721,543
348,169,746,281,1634,673
348,179,139,223,468,491
348,185,554,266,1167,597
348,199,133,272,701,614
348,216,896,214,1865,482
348,219,1080,383,2347,750
348,224,129,280,374,657
348,225,155,301,356,680
348,226,274,266,720,642
348,227,549,160,1302,346
348,230,-100,201,144,502
348,233,1210,301,2255,608
348,242,146,339,302,774
348,243,26,205,110,507
348,246,110,293,306,637
348,247,77,400,300,924
348,262,205,239,504,577
349,11,525,235,1123,555
349,26,156,247,443,564
349,45,530,265,1159,630
349,153,208,337,809,713
349,162,38,293,562,651
349,167,229,260,700,539
349,169,742,280,1623,671
349,179,124,221,449,486
349,185,552,266,1166,597
349,199,119,271,687,612
349,216,825,275,1939,594
349,219,1081,387,2355,756
349,224,129,281,371,663
349,225,154,323,355,705
349,226,268,267,704,642
349,227,541,159,1293,346
349,230,-120,200,124,502
349,233,1215,303,2260,610
349,242,153,338,314,782
349,243,15,206,99,509
349,246,101,291,291,632
349,247,77,400,294,924
349,262,200,240,495,577
350,11,520,233,1114,551
350,26,198,242,473,551
350,45,535,263,1163,630
350,153,194,338,796,715
350,162,20,295,547,655
350,167,214,260,679,535
350,169,736,280,1613,672
350,179,109,219,430,481
350,185,550,266,1164,597
350,199,106,270,672,611
350,216,802,299,1954,637
350,219,1082,391,2362,762
350,224,131,282,357,644
350,225,136,310,321,670
350,226,262,269,691,648
350,227,532,159,1284,345
350,230,-139,199,104,501
350,233,1220,305,2265,611
350,242,161,336,324,778
350,243,5,207,89,512
350,246,98,292,283,633
350,247,77,401,289,926
350,262,194,240,487,580
350,272,840,310,1729,652
351,11,515,231,1106,547
351,26,191,238,464,545
351,45,538,259,1162,626
351,153,180,339,782,716
351,162,3,298,532,659
351,167,199,260,658,531
351,169,732,279,1603,672
351,179,94,218,411,476
351,185,548,265,1163,597
351,199,93,270,657,609
351,216,783,308,1959,653
351,219,1083,396,2369,768
351,224,133,281,348,630
351,225,139,324,331,699
351,226,256,271,678,650
351,227,524,159,1275,345
351,230,-159,199,84,500
351,242,162,334,330,779
351,243,0,208,84,513
351,246,100,284,283,627
351,247,87,400,282,894
351,262,189,240,479,581
351,272,832,313,1720,655
352,11,510,229,1097,543
352,26,185,235,455,539
352,45,539,256,1160,621
352,153,166,340,769,717
352,162,-14,300,518,663
352,167,185,260,637,527
352,169,729,278,1592,670
352,179,79,216,392,471
352,185,546,265,1161,597
352,199,79,269,643,608
352,216,764,317,1964,669
352,219,1084,400,2376,774
352,224,123,279,346,649
352,225,114,298,290,652
352,226,253,271,666,649
352,227,516,158,1266,344
352,230,-179,198,64,500
352,242,175,333,348,778
352,243,0,206,82,510
352,246,99,281,278,625
352,247,91,398,278,882
352,262,186,240,470,580
352,272,827,313,1712,654
353,11,505,227,1088,538
353,26,178,232,446,533
353,45,542,254,1160,618
353,153,152,341,755,718
353,162,-31,302,503,668
353,167,170,259,616,523
353,169,725,278,1581,671
353,179,64,214,372,466
353,185,587,255,1171,566
353,199,66,269,628,607
353,216,745,325,1969,684
353,219,892,220,1825,492
353,224,119,277,343,657
353,225,105,282,275,628
353,226,253,273,653,646
353,227,508,158,1257,344
353,230,-199,197,44,499
353,242,191,334,369,782
353,243,-3,206,77,510
353,246,89,278,267,619
353,247,91,398,281,905
353,262,184,240,464,581
353,272,823,314,1708,655
353,278,520,167,1058,357
353,279,114,463,266,986
354,11,500,225,1080,534
354,26,169,268,465,613
354,45,543,256,1161,621
354,153,138,342,741,719
354,162,-49,304,488,672
354,167,156,259,595,519
354,169,718,282,1574,676
354,179,49,213,353,461
354,185,589,254,1170,564
354,199,53,268,613,605
354,216,726,334,1974,700
354,219,887,213,1821,487
354,224,118,280,341,666
354,225,98,278,266,624
354,226,249,276,646,654
354,227,500,158,1249,343
354,230,-219,197,25,498
354,242,203,342,387,796
354,243,-7,210,72,517
354,246,79,274,256,613
354,247,92,402,284,923
354,262,184,243,457,579
354,272,816,314,1706,658
354,278,511,170,1058,364
354,279,116,463,268,986
355,11,495,223,1071,530
355,26,170,274,458,620
355,45,547,258,1164,623
355,153,123,343,728,721
355,162,-67,306,474,676
355,167,141,259,575,515
355,169,713,285,1567,682
355,179,34,211,334,456
355,185,591,253,1169,561
355,199,39,267,599,604
355,216,707,342,1979,716
355,219,880,209,1806,480
355,224,115,281,336,671
355,225,93,275,258,622
355,226,250,279,631,648
355,227,492,158,1240,343
355,230,-239,196,5,497
355,242,210,347,399,804
355,243,-8,214,70,522
355,246,69,271,245,607
355,247,93,404,282,930
355,262,180,245,453,587
355,272,813,315,1706,661
355,278,504,173,1056,369
355,279,115,455,269,984
356,11,766,340,1517,734
356,26,171,280,449,624
356,45,552,258,1167,622
356,153,563,298,1150,660
356,162,-84,308,459,680
356,167,582,259,1164,596
356,169,710,285,1555,681
356,179,19,209,315,451
356,185,583,258,1178,573
356,199,26,267,584,602
356,216,689,351,1984,731
356,219,872,205,1791,474
356,224,115,280,331,670
356,225,88,270,251,615
356,226,243,279,625,655
356,227,483,157,1231,342
356,230,-258,195,-14,497
356,242,221,345,414,801
356,243,-8,216,67,522
356,246,59,267,234,601
356,247,94,403,279,925
356,262,186,244,438,561
356,272,813,313,1703,658
356,278,501,172,1052,368
356,279,114,455,268,983
356,283,1037,298,2217,628
357,11,778,345,1534,742
357,26,151,365,475,783
357,45,551,258,1165,621
357,153,571,297,1156,659
357,162,-102,310,444,684
357,167,571,258,1181,612
357,169,709,286,1543,679
357,179,4,207,296,446
357,185,584,257,1178,572
357,199,13,266,569,601
357,216,670,360,1989,747
357,219,865,201,1776,468
357,224,115,281,327,670
357,225,83,262,244,606
357,226,249,279,609,637
357,227,475,157,1222,342
357,230,-278,195,-34,496
357,242,229,341,427,795
357,243,-10,218,63,521
357,246,50,264,223,595
357,247,97,403,281,929
357,262,178,243,439,577
357,272,815,310,1699,655
357,278,498,171,1047,367
357,279,115,453,269,983
357,283,1083,294,2252,622
358,11,789,350,1552,750
358,26,143,375,474,801
358,45,550,258,1164,621
358,153,578,296,1163,657
358,162,-119,312,430,688
358,167,571,261,1197,625
358,169,704,289,1535,683
358,179,-10,206,277,441
358,185,585,257,1178,570
358,216,651,368,1994,763
358,219,857,197,1761,462
358,224,114,284,323,676
358,225,79,263,238,606
358,226,245,282,610,652
358,227,467,157,1213,341
358,230,-298,194,-54,495
358,242,232,343,436,799
358,243,-10,222,61,528
358,246,76,265,240,584
358,247,97,407,281,939
358,262,174,246,438,589
358,272,814,313,1701,659
358,278,494,173,1046,371
358,279,114,446,269,979
358,283,1129,291,2287,615
359,11,800,355,1569,758
359,26,134,385,472,820
359,45,549,257,1162,620
359,153,585,295,1169,655
359,162,-137,314,415,692
359,167,573,264,1206,632
359,169,699,292,1523,686
359,179,-25,204,258,436
359,185,586,256,1178,569
359,216,632,377,1999,778
359,219,849,193,1746,455
359,224,111,287,319,683
359,225,78,266,236,610
359,226,244,287,599,651
359,227,459,156,1204,341
359,230,-318,193,-74,495
359,242,236,345,447,802
359,243,-10,227,61,537
359,246,69,262,232,578
359,247,98,410,282,945
359,262,176,249,429,581
359,272,810,313,1699,661
359,278,487,176,1046,378
359,279,114,444,270,978
359,283,1175,288,2322,609
360,11,812,360,1586,766
360,26,126,395,470,839
360,45,548,257,1161,619
360,153,592,293,1176,654
360,162,-155,316,400,696
360,167,579,262,1208,628
360,169,694,292,1513,686
360,179,-40,202,239,431
360,185,587,256,1178,568
360,216,613,386,2004,794
360,219,842,189,1731,449
360,224,111,288,315,683
360,225,80,264,237,608
360,226,246,288,589,644
360,227,451,156,1195,340
360,230,-338,193,-94,494
360,242,242,342,458,795
360,243,-8,227,61,538
360,246,63,259,223,571
360,247,97,411,279,946
360,262,180,250,421,569
360,272,810,316,1701,665
360,278,482,178,1044,380
360,279,115,441,271,977
360,283,1221,284,2357,602
361,11,751,338,1502,729
361,26,118,405,468,858
361,45,547,257,1159,619
361,153,600,292,1182,652
361,162,-172,318,385,700
361,167,584,255,1211,619
361,169,702,284,1494,667
361,179,-55,201,220,426
361,185,588,256,1178,567
361,216,594,394,2009,810
361,219,834,185,1717,443
361,224,112,285,312,676
361,225,83,259,237,598
361,226,245,285,583,641
361,230,-357,192,-113,493
361,242,252,338,473,787
361,243,-6,222,62,529
361,246,56,256,215,565
361,247,97,407,276,939
361,262,173,246,423,582
361,272,814,312,1695,659
361,278,489,172,1034,369
361,279,115,439,272,976
361,283,1267,281,2392,596
361,292,191,274,402,620
362,11,735,326,1490,718
362,26,262,348,567,738
362,45,546,257,1158,618
362,153,607,291,1189,651
362,162,-190,320,371,704
362,167,588,253,1215,616
362,169,698,281,1487,664
362,179,-70,199,201,421
362,185,589,255,1178,566
362,216,575,403,2014,825
362,219,827,181,1702,437
362,224,113,285,309,674
362,225,85,255,237,595
362,226,243,287,579,644
362,230,-377,191,-133,493
362,242,264,337,494,791
362,243,-3,221,64,528
362,246,49,253,206,558
362,247,97,407,275,940
362,262,172,246,421,585
362,272,815,313,1693,659
362,278,488,172,1033,370
362,279,116,436,273,975
362,283,1313,277,2427,590
362,292,189,269,400,616
363,11,739,328,1497,721
363,26,276,350,582,741
363,45,545,256,1156,617
363,153,614,290,1195,649
363,162,-207,322,356,708
363,167,592,257,1221,620
363,169,686,283,1487,674
363,179,-85,197,182,416
363,185,590,255,1178,565
363,216,556,411,2019,841
363,219,819,177,1687,430
363,224,110,287,304,679
363,225,91,256,244,600
363,226,240,292,577,655
363,230,-397,191,-153,492
363,242,284,344,523,802
363,243,-1,224,67,536
363,246,42,250,198,552
363,247,98,412,276,949
363,262,178,250,412,570
363,272,808,320,1695,671
363,278,483,177,1036,379
363,279,116,434,274,974
363,283,1359,274,2462,583
363,292,185,282,399,634
364,11,743,329,1504,724
364,26,265,351,602,788
364,45,545,256,1155,617
364,153,621,289,1201,647
364,162,-225,324,341,712
364,167,597,259,1229,623
364,169,681,283,1483,677
364,179,-100,196,163,411
364,185,591,254,1178,564
364,216,537,420,2024,857
364,219,812,173,1672,424
364,224,111,288,302,682
364,225,96,255,249,600
